Filename,Date,Time,Place,species_label,ID,label_type,TimeofYear,pseudodate,pseudoday
P1550371.JPG,2021-08-02,1:23:18,Batzbach,Mdau,P1550371.JPG1,species1,1,2021-08-01,0
P1550372.JPG,2021-08-02,1:31:33,Batzbach,Mdau,P1550372.JPG1,species1,1,2021-08-01,0
P1550373.JPG,2021-08-02,2:29:07,Batzbach,Empty,P1550373.JPG1,species1,1,2021-08-01,0
P1550374.JPG,2021-08-02,3:57:31,Batzbach,Empty,P1550374.JPG1,species1,1,2021-08-01,0
P1550375.JPG,2021-08-02,4:41:01,Batzbach,Empty,P1550375.JPG1,species1,1,2021-08-01,0
P1550376.JPG,2021-08-02,6:17:36,Batzbach,Empty,P1550376.JPG1,species1,1,2021-08-01,0
P1550377.JPG,2021-08-02,21:05:20,Batzbach,Mdau,P1550377.JPG1,species1,1,2021-08-02,1
P1550378.JPG,2021-08-02,21:05:25,Batzbach,Mdau,P1550378.JPG1,species1,1,2021-08-02,1
P1550379.JPG,2021-08-02,21:23:38,Batzbach,Mdau,P1550379.JPG1,species1,1,2021-08-02,1
P1550380.JPG,2021-08-02,22:07:54,Batzbach,Mdau,P1550380.JPG1,species1,1,2021-08-02,1
P1550381.JPG,2021-08-02,22:08:08,Batzbach,Mdau,P1550381.JPG1,species1,1,2021-08-02,1
P1550382.JPG,2021-08-02,22:40:59,Batzbach,Mdau,P1550382.JPG1,species1,1,2021-08-02,1
P1550383.JPG,2021-08-02,22:56:56,Batzbach,Mdau,P1550383.JPG1,species1,1,2021-08-02,1
P1550384.JPG,2021-08-02,22:59:18,Batzbach,Mbec,P1550384.JPG1,species1,1,2021-08-02,1
P1550385.JPG,2021-08-02,23:00:45,Batzbach,Mbec,P1550385.JPG1,species1,1,2021-08-02,1
P1550386.JPG,2021-08-02,23:06:18,Batzbach,Mdau,P1550386.JPG1,species1,1,2021-08-02,1
P1550387.JPG,2021-08-02,23:06:24,Batzbach,Mdau,P1550387.JPG1,species1,1,2021-08-02,1
P1550388.JPG,2021-08-02,23:06:35,Batzbach,Mdau,P1550388.JPG1,species1,1,2021-08-02,1
P1550389.JPG,2021-08-02,23:08:54,Batzbach,Mbec,P1550389.JPG1,species1,1,2021-08-02,1
P1550390.JPG,2021-08-02,23:25:46,Batzbach,Mdau,P1550390.JPG1,species1,1,2021-08-02,1
P1550391.JPG,2021-08-02,23:47:15,Batzbach,Mdau,P1550391.JPG1,species1,1,2021-08-02,1
P1550392.JPG,2021-08-02,23:47:16,Batzbach,Mdau,P1550392.JPG1,species1,1,2021-08-02,1
P1550393.JPG,2021-08-02,23:48:20,Batzbach,Mdau,P1550393.JPG1,species1,1,2021-08-02,1
P1550394.JPG,2021-08-02,23:52:56,Batzbach,Mdau,P1550394.JPG1,species1,1,2021-08-02,1
P1550395.JPG,2021-08-02,23:53:06,Batzbach,Mdau,P1550395.JPG1,species1,1,2021-08-02,1
P1550396.JPG,2021-08-03,0:02:26,Batzbach,Mdau,P1550396.JPG1,species1,2,2021-08-02,1
P1550397.JPG,2021-08-03,0:15:45,Batzbach,Mdau,P1550397.JPG1,species1,2,2021-08-02,1
P1550398.JPG,2021-08-03,0:24:29,Batzbach,Mdau,P1550398.JPG1,species1,2,2021-08-02,1
P1550399.JPG,2021-08-03,0:27:30,Batzbach,Mbec,P1550399.JPG1,species1,2,2021-08-02,1
P1550400.JPG,2021-08-03,0:27:41,Batzbach,Mbec,P1550400.JPG1,species1,2,2021-08-02,1
P1550401.JPG,2021-08-03,2:04:47,Batzbach,Mdau,P1550401.JPG1,species1,2,2021-08-02,1
P1550402.JPG,2021-08-03,2:04:53,Batzbach,Mdau,P1550402.JPG1,species1,2,2021-08-02,1
P1550403.JPG,2021-08-03,2:05:01,Batzbach,Mdau,P1550403.JPG1,species1,2,2021-08-02,1
P1550404.JPG,2021-08-03,2:05:15,Batzbach,Mdau,P1550404.JPG1,species1,2,2021-08-02,1
P1550405.JPG,2021-08-03,2:05:27,Batzbach,Mdau,P1550405.JPG1,species1,2,2021-08-02,1
P1550406.JPG,2021-08-03,2:05:34,Batzbach,Mdau,P1550406.JPG1,species1,2,2021-08-02,1
P1550407.JPG,2021-08-03,2:05:42,Batzbach,Mdau,P1550407.JPG1,species1,2,2021-08-02,1
P1550408.JPG,2021-08-03,2:05:53,Batzbach,Mdau,P1550408.JPG1,species1,2,2021-08-02,1
P1550409.JPG,2021-08-03,2:06:02,Batzbach,Mdau,P1550409.JPG1,species1,2,2021-08-02,1
P1550410.JPG,2021-08-03,2:06:25,Batzbach,Mdau,P1550410.JPG1,species1,2,2021-08-02,1
P1550411.JPG,2021-08-03,2:06:32,Batzbach,Mdau,P1550411.JPG1,species1,2,2021-08-02,1
P1550412.JPG,2021-08-03,2:06:46,Batzbach,Mdau,P1550412.JPG1,species1,2,2021-08-02,1
P1550413.JPG,2021-08-03,2:06:55,Batzbach,Mdau,P1550413.JPG1,species1,2,2021-08-02,1
P1550414.JPG,2021-08-03,2:07:13,Batzbach,Mdau,P1550414.JPG1,species1,2,2021-08-02,1
P1550415.JPG,2021-08-03,2:07:19,Batzbach,Mdau,P1550415.JPG1,species1,2,2021-08-02,1
P1550416.JPG,2021-08-03,2:07:31,Batzbach,Mdau,P1550416.JPG1,species1,2,2021-08-02,1
P1550417.JPG,2021-08-03,2:07:43,Batzbach,Mdau,P1550417.JPG1,species1,2,2021-08-02,1
P1550418.JPG,2021-08-03,2:07:54,Batzbach,Mdau,P1550418.JPG1,species1,2,2021-08-02,1
P1550419.JPG,2021-08-03,2:07:58,Batzbach,Mdau,P1550419.JPG1,species1,2,2021-08-02,1
P1550420.JPG,2021-08-03,2:08:09,Batzbach,Mdau,P1550420.JPG1,species1,2,2021-08-02,1
P1550421.JPG,2021-08-03,2:08:17,Batzbach,Mdau,P1550421.JPG1,species1,2,2021-08-02,1
P1550422.JPG,2021-08-03,2:08:22,Batzbach,Mdau,P1550422.JPG1,species1,2,2021-08-02,1
P1550423.JPG,2021-08-03,2:08:36,Batzbach,Mdau,P1550423.JPG1,species1,2,2021-08-02,1
P1550424.JPG,2021-08-03,2:08:41,Batzbach,Mdau,P1550424.JPG1,species1,2,2021-08-02,1
P1550425.JPG,2021-08-03,2:08:45,Batzbach,Mdau,P1550425.JPG1,species1,2,2021-08-02,1
P1550426.JPG,2021-08-03,2:08:50,Batzbach,Mdau,P1550426.JPG1,species1,2,2021-08-02,1
P1550427.JPG,2021-08-03,2:08:54,Batzbach,Mdau,P1550427.JPG1,species1,2,2021-08-02,1
P1550428.JPG,2021-08-03,2:09:04,Batzbach,Mdau,P1550428.JPG1,species1,2,2021-08-02,1
P1550429.JPG,2021-08-03,2:31:23,Batzbach,Mdau,P1550429.JPG1,species1,2,2021-08-02,1
P1550430.JPG,2021-08-03,2:40:06,Batzbach,Mdau,P1550430.JPG1,species1,2,2021-08-02,1
P1550431.JPG,2021-08-03,2:43:46,Batzbach,Mdau,P1550431.JPG1,species1,2,2021-08-02,1
P1550432.JPG,2021-08-03,3:21:36,Batzbach,Empty,P1550432.JPG1,species1,2,2021-08-02,1
P1550433.JPG,2021-08-03,3:30:02,Batzbach,Mdau,P1550433.JPG1,species1,2,2021-08-02,1
P1550434.JPG,2021-08-03,3:46:55,Batzbach,Mdau,P1550434.JPG1,species1,2,2021-08-02,1
P1550435.JPG,2021-08-03,3:58:30,Batzbach,Mdau,P1550435.JPG1,species1,2,2021-08-02,1
P1550436.JPG,2021-08-03,18:37:35,Batzbach,Mdau,P1550436.JPG1,species1,2,2021-08-03,2
P1550437.JPG,2021-08-03,18:37:41,Batzbach,Mdau,P1550437.JPG1,species1,2,2021-08-03,2
P1550438.JPG,2021-08-03,19:28:53,Batzbach,Empty,P1550438.JPG1,species1,2,2021-08-03,2
P1550439.JPG,2021-08-03,19:29:02,Batzbach,Mdau,P1550439.JPG1,species1,2,2021-08-03,2
P1550440.JPG,2021-08-03,19:35:54,Batzbach,Mdau,P1550440.JPG1,species1,2,2021-08-03,2
P1550441.JPG,2021-08-03,20:02:48,Batzbach,Mdau,P1550441.JPG1,species1,2,2021-08-03,2
P1550442.JPG,2021-08-03,20:05:53,Batzbach,Mdau,P1550442.JPG1,species1,2,2021-08-03,2
P1550443.JPG,2021-08-03,20:10:24,Batzbach,Mdau,P1550443.JPG1,species1,2,2021-08-03,2
P1550444.JPG,2021-08-03,20:12:16,Batzbach,Mdau,P1550444.JPG1,species1,2,2021-08-03,2
P1550445.JPG,2021-08-03,20:43:10,Batzbach,Mdau,P1550445.JPG1,species1,2,2021-08-03,2
P1550446.JPG,2021-08-03,20:52:43,Batzbach,Mdau,P1550446.JPG1,species1,2,2021-08-03,2
P1550447.JPG,2021-08-03,21:29:42,Batzbach,Mdau,P1550447.JPG1,species1,2,2021-08-03,2
P1550448.JPG,2021-08-03,21:39:10,Batzbach,Mdau,P1550448.JPG1,species1,2,2021-08-03,2
P1550449.JPG,2021-08-03,22:07:28,Batzbach,Mdau,P1550449.JPG1,species1,2,2021-08-03,2
P1550450.JPG,2021-08-03,22:26:03,Batzbach,Mdau,P1550450.JPG1,species1,2,2021-08-03,2
P1550451.JPG,2021-08-03,23:30:03,Batzbach,Mdau,P1550451.JPG1,species1,2,2021-08-03,2
P1550452.JPG,2021-08-03,23:30:38,Batzbach,Mdau,P1550452.JPG1,species1,2,2021-08-03,2
P1550453.JPG,2021-08-04,23:09:29,Batzbach,Mbec,P1550453.JPG1,species1,3,2021-08-04,3
P1550454.JPG,2021-08-04,23:09:38,Batzbach,Mbec,P1550454.JPG1,species1,3,2021-08-04,3
P1550455.JPG,2021-08-04,23:25:34,Batzbach,Mdau,P1550455.JPG1,species1,3,2021-08-04,3
P1550456.JPG,2021-08-04,23:25:37,Batzbach,Mdau,P1550456.JPG1,species1,3,2021-08-04,3
P1550457.JPG,2021-08-04,23:25:44,Batzbach,Mdau,P1550457.JPG1,species1,3,2021-08-04,3
P1550458.JPG,2021-08-05,0:02:42,Batzbach,Mdau,P1550458.JPG1,species1,4,2021-08-04,3
P1550459.JPG,2021-08-05,0:05:05,Batzbach,Mdau,P1550459.JPG1,species1,4,2021-08-04,3
P1550460.JPG,2021-08-05,0:05:54,Batzbach,Mbec,P1550460.JPG1,species1,4,2021-08-04,3
P1550461.JPG,2021-08-05,0:08:14,Batzbach,Mdau,P1550461.JPG1,species1,4,2021-08-04,3
P1550462.JPG,2021-08-05,0:08:17,Batzbach,Mdau,P1550462.JPG1,species1,4,2021-08-04,3
P1550463.JPG,2021-08-05,0:09:20,Batzbach,Mbec,P1550463.JPG1,species1,4,2021-08-04,3
P1550464.JPG,2021-08-05,0:19:22,Batzbach,Mdau,P1550464.JPG1,species1,4,2021-08-04,3
P1550465.JPG,2021-08-05,0:21:49,Batzbach,Mdau,P1550465.JPG1,species1,4,2021-08-04,3
P1550466.JPG,2021-08-05,0:28:13,Batzbach,Mdau,P1550466.JPG1,species1,4,2021-08-04,3
P1550467.JPG,2021-08-05,1:00:14,Batzbach,Mbec,P1550467.JPG1,species1,4,2021-08-04,3
P1550468.JPG,2021-08-05,1:01:37,Batzbach,Mbec,P1550468.JPG1,species1,4,2021-08-04,3
P1550469.JPG,2021-08-05,1:15:01,Batzbach,Mbec,P1550469.JPG1,species1,4,2021-08-04,3
P1550470.JPG,2021-08-05,1:15:10,Batzbach,Mbec,P1550470.JPG1,species1,4,2021-08-04,3
P1550471.JPG,2021-08-05,1:25:41,Batzbach,Mbec,P1550471.JPG1,species1,4,2021-08-04,3
P1550472.JPG,2021-08-05,1:25:46,Batzbach,Mbec,P1550472.JPG1,species1,4,2021-08-04,3
P1550473.JPG,2021-08-05,1:25:52,Batzbach,Mbec,P1550473.JPG1,species1,4,2021-08-04,3
P1550474.JPG,2021-08-05,1:27:17,Batzbach,Mdau,P1550474.JPG1,species1,4,2021-08-04,3
P1550475.JPG,2021-08-05,1:27:27,Batzbach,Mdau,P1550475.JPG1,species1,4,2021-08-04,3
P1550476.JPG,2021-08-05,1:28:44,Batzbach,Mdau,P1550476.JPG1,species1,4,2021-08-04,3
P1550477.JPG,2021-08-05,1:38:58,Batzbach,Mdau,P1550477.JPG1,species1,4,2021-08-04,3
P1550478.JPG,2021-08-05,1:39:05,Batzbach,Mdau,P1550478.JPG1,species1,4,2021-08-04,3
P1550479.JPG,2021-08-05,2:00:56,Batzbach,Mdau,P1550479.JPG1,species1,4,2021-08-04,3
P1550480.JPG,2021-08-05,2:01:08,Batzbach,Mdau,P1550480.JPG1,species1,4,2021-08-04,3
P1550481.JPG,2021-08-05,2:01:18,Batzbach,Mdau,P1550481.JPG1,species1,4,2021-08-04,3
P1550482.JPG,2021-08-05,2:06:45,Batzbach,Mdau,P1550482.JPG1,species1,4,2021-08-04,3
P1550483.JPG,2021-08-05,2:06:53,Batzbach,Mdau,P1550483.JPG1,species1,4,2021-08-04,3
P1550484.JPG,2021-08-05,2:08:55,Batzbach,Mdau,P1550484.JPG1,species1,4,2021-08-04,3
P1550485.JPG,2021-08-05,2:09:02,Batzbach,Mdau,P1550485.JPG1,species1,4,2021-08-04,3
P1550486.JPG,2021-08-05,2:09:10,Batzbach,Mdau,P1550486.JPG1,species1,4,2021-08-04,3
P1550487.JPG,2021-08-05,2:18:57,Batzbach,Mdau,P1550487.JPG1,species1,4,2021-08-04,3
P1550488.JPG,2021-08-05,2:23:07,Batzbach,Mdau,P1550488.JPG1,species1,4,2021-08-04,3
P1550489.JPG,2021-08-05,2:23:13,Batzbach,Mdau,P1550489.JPG1,species1,4,2021-08-04,3
P1550490.JPG,2021-08-05,2:26:48,Batzbach,Mbec,P1550490.JPG1,species1,4,2021-08-04,3
P1550491.JPG,2021-08-05,2:26:51,Batzbach,Mbec,P1550491.JPG1,species1,4,2021-08-04,3
P1550492.JPG,2021-08-05,2:26:55,Batzbach,Mbec,P1550492.JPG1,species1,4,2021-08-04,3
P1550493.JPG,2021-08-05,2:36:43,Batzbach,Mdau,P1550493.JPG1,species1,4,2021-08-04,3
P1550494.JPG,2021-08-05,2:41:33,Batzbach,Mdau,P1550494.JPG1,species1,4,2021-08-04,3
P1550495.JPG,2021-08-05,2:41:38,Batzbach,Mdau,P1550495.JPG1,species1,4,2021-08-04,3
P1550496.JPG,2021-08-05,2:53:46,Batzbach,Mdau,P1550496.JPG1,species1,4,2021-08-04,3
P1550497.JPG,2021-08-05,4:10:06,Batzbach,Empty,P1550497.JPG1,species1,4,2021-08-04,3
P1550498.JPG,2021-08-05,4:10:53,Batzbach,Empty,P1550498.JPG1,species1,4,2021-08-04,3
P1550499.JPG,2021-08-05,4:14:28,Batzbach,Empty,P1550499.JPG1,species1,4,2021-08-04,3
P1550500.JPG,2021-08-05,4:14:29,Batzbach,Empty,P1550500.JPG1,species1,4,2021-08-04,3
P1550501.JPG,2021-08-05,4:14:29,Batzbach,Empty,P1550501.JPG1,species1,4,2021-08-04,3
P1550502.JPG,2021-08-05,17:09:09,Batzbach,Mbec,P1550502.JPG1,species1,4,2021-08-05,4
P1550503.JPG,2021-08-05,19:11:03,Batzbach,Mbec,P1550503.JPG1,species1,4,2021-08-05,4
P1550504.JPG,2021-08-05,19:12:17,Batzbach,Mbec,P1550504.JPG1,species1,4,2021-08-05,4
P1550505.JPG,2021-08-05,19:12:31,Batzbach,Mdau,P1550505.JPG1,species1,4,2021-08-05,4
P1550506.JPG,2021-08-05,19:29:38,Batzbach,Mdau,P1550506.JPG1,species1,4,2021-08-05,4
P1550507.JPG,2021-08-05,19:33:31,Batzbach,Mbec,P1550507.JPG1,species1,4,2021-08-05,4
P1550508.JPG,2021-08-05,19:33:33,Batzbach,Mbec,P1550508.JPG1,species1,4,2021-08-05,4
P1550509.JPG,2021-08-05,19:50:57,Batzbach,Mbec,P1550509.JPG1,species1,4,2021-08-05,4
P1550510.JPG,2021-08-05,19:53:43,Batzbach,Mdau,P1550510.JPG1,species1,4,2021-08-05,4
P1550511.JPG,2021-08-05,20:13:48,Batzbach,Mdau,P1550511.JPG1,species1,4,2021-08-05,4
P1550512.JPG,2021-08-05,20:15:02,Batzbach,Mdau,P1550512.JPG1,species1,4,2021-08-05,4
P1550513.JPG,2021-08-05,20:15:11,Batzbach,Mbec,P1550513.JPG1,species1,4,2021-08-05,4
P1550514.JPG,2021-08-05,20:15:11,Batzbach,Mdau,P1550514.JPG1,species1,4,2021-08-05,4
P1550515.JPG,2021-08-05,20:15:50,Batzbach,Mdau,P1550515.JPG1,species1,4,2021-08-05,4
P1550516.JPG,2021-08-05,20:15:58,Batzbach,Mdau,P1550516.JPG1,species1,4,2021-08-05,4
P1550517.JPG,2021-08-05,20:21:27,Batzbach,Mdau,P1550517.JPG1,species1,4,2021-08-05,4
P1550518.JPG,2021-08-05,20:26:43,Batzbach,Mdau,P1550518.JPG1,species1,4,2021-08-05,4
P1550519.JPG,2021-08-05,20:26:50,Batzbach,Mdau,P1550519.JPG1,species1,4,2021-08-05,4
P1550520.JPG,2021-08-05,20:27:55,Batzbach,Mbec,P1550520.JPG1,species1,4,2021-08-05,4
P1550521.JPG,2021-08-05,20:44:23,Batzbach,Mdau,P1550521.JPG1,species1,4,2021-08-05,4
P1550522.JPG,2021-08-05,20:44:36,Batzbach,Mdau,P1550522.JPG1,species1,4,2021-08-05,4
P1550523.JPG,2021-08-05,20:44:45,Batzbach,Mdau,P1550523.JPG1,species1,4,2021-08-05,4
P1550524.JPG,2021-08-05,20:47:47,Batzbach,Mbec,P1550524.JPG1,species1,4,2021-08-05,4
P1550525.JPG,2021-08-05,20:59:55,Batzbach,Mdau,P1550525.JPG1,species1,4,2021-08-05,4
P1550526.JPG,2021-08-05,21:05:59,Batzbach,Mbec,P1550526.JPG1,species1,4,2021-08-05,4
P1550527.JPG,2021-08-05,21:16:33,Batzbach,Mdau,P1550527.JPG1,species1,4,2021-08-05,4
P1550528.JPG,2021-08-05,21:16:40,Batzbach,Mdau,P1550528.JPG1,species1,4,2021-08-05,4
P1550529.JPG,2021-08-05,21:22:35,Batzbach,Mbec,P1550529.JPG1,species1,4,2021-08-05,4
P1550530.JPG,2021-08-05,21:22:39,Batzbach,Mbec,P1550530.JPG1,species1,4,2021-08-05,4
P1550531.JPG,2021-08-05,21:37:59,Batzbach,Mdau,P1550531.JPG1,species1,4,2021-08-05,4
P1550532.JPG,2021-08-05,21:44:19,Batzbach,Mbec,P1550532.JPG1,species1,4,2021-08-05,4
P1550533.JPG,2021-08-05,21:44:23,Batzbach,Mbec,P1550533.JPG1,species1,4,2021-08-05,4
P1550534.JPG,2021-08-05,21:58:52,Batzbach,Mdau,P1550534.JPG1,species1,4,2021-08-05,4
P1550535.JPG,2021-08-05,21:59:02,Batzbach,Mdau,P1550535.JPG1,species1,4,2021-08-05,4
P1550536.JPG,2021-08-05,22:02:26,Batzbach,Mdau,P1550536.JPG1,species1,4,2021-08-05,4
P1550537.JPG,2021-08-05,22:26:20,Batzbach,Mbec,P1550537.JPG1,species1,4,2021-08-05,4
P1550538.JPG,2021-08-05,22:30:41,Batzbach,Mbec,P1550538.JPG1,species1,4,2021-08-05,4
P1550539.JPG,2021-08-05,22:38:40,Batzbach,Mdau,P1550539.JPG1,species1,4,2021-08-05,4
P1550540.JPG,2021-08-05,22:51:21,Batzbach,Mbec,P1550540.JPG1,species1,4,2021-08-05,4
P1550541.JPG,2021-08-05,23:12:31,Batzbach,Mbec,P1550541.JPG1,species1,4,2021-08-05,4
P1550542.JPG,2021-08-05,23:17:37,Batzbach,Mbec,P1550542.JPG1,species1,4,2021-08-05,4
P1550543.JPG,2021-08-05,23:28:50,Batzbach,Mdau,P1550543.JPG1,species1,4,2021-08-05,4
P1550544.JPG,2021-08-05,23:34:08,Batzbach,Mbec,P1550544.JPG1,species1,4,2021-08-05,4
P1550545.JPG,2021-08-05,23:34:55,Batzbach,Mdau,P1550545.JPG1,species1,4,2021-08-05,4
P1550546.JPG,2021-08-05,23:55:00,Batzbach,Mbec,P1550546.JPG1,species1,4,2021-08-05,4
P1550547.JPG,2021-08-05,23:55:02,Batzbach,Mbec,P1550547.JPG1,species1,4,2021-08-05,4
P1550548.JPG,2021-08-06,0:01:38,Batzbach,Mbec,P1550548.JPG1,species1,5,2021-08-05,4
P1550549.JPG,2021-08-06,0:01:46,Batzbach,Mbec,P1550549.JPG1,species1,5,2021-08-05,4
P1550550.JPG,2021-08-06,0:02:57,Batzbach,Mdau,P1550550.JPG1,species1,5,2021-08-05,4
