Filename,Filename2,Date,Time,Place,Individum,Beutegroesse,Comment
P1120030.JPG,,4/7/2019,2:17:24,Gemeinezeche,Fransenfledermaus,,
P1120031.JPG,,4/7/2019,2:17:44,Gemeinezeche,Bechsteinfledermaus,,
P1120032.JPG,,4/7/2019,2:31:28,Gemeinezeche,Bechsteinfledermaus,,
P1120033.JPG,,4/7/2019,2:34:39,Gemeinezeche,Mausohr,,
P1120034.JPG,,4/7/2019,3:13:13,Gemeinezeche,Fransenfledermaus,,
P1120035.JPG,,4/7/2019,3:13:15,Gemeinezeche,Mausohr,,
P1120036.JPG,,4/7/2019,3:20:13,Gemeinezeche,Mausohr,,
P1120037.JPG,,4/7/2019,3:21:13,Gemeinezeche,Mausohr,,
P1120038.JPG,,4/7/2019,3:21:44,Gemeinezeche,Mausohr,,
P1120039.JPG,,4/7/2019,3:37:11,Gemeinezeche,Fransenfledermaus,,
P1120040.JPG,,4/7/2019,3:38:33,Gemeinezeche,Wasserfledermaus,,
P1120041.JPG,,4/7/2019,3:41:41,Gemeinezeche,Mausohr,,
P1120042.JPG,,4/7/2019,3:44:39,Gemeinezeche,Mausohr,,
P1120043.JPG,,4/7/2019,3:53:12,Gemeinezeche,Fransenfledermaus,,
P1120044.JPG,,4/7/2019,3:58:26,Gemeinezeche,Mausohr,,
P1120045.JPG,,4/7/2019,4:02:41,Gemeinezeche,Fransenfledermaus,,
P1120046.JPG,,4/7/2019,4:30:03,Gemeinezeche,Bechsteinfledermaus,,
P1120047.JPG,,4/7/2019,4:30:45,Gemeinezeche,Bechsteinfledermaus,,
P1120048.JPG,,4/7/2019,4:30:45,Gemeinezeche,Bechsteinfledermaus,,
P1120049.JPG,,4/7/2019,4:31:47,Gemeinezeche,Bechsteinfledermaus,,
P1120050.JPG,,4/7/2019,4:33:49,Gemeinezeche,Bechsteinfledermaus,,
P1120051.JPG,,4/7/2019,4:55:27,Gemeinezeche,Fransenfledermaus,,
P1120052.JPG,,4/7/2019,5:25:05,Gemeinezeche,Mausohr,,
P1120053.JPG,,4/7/2019,5:39:21,Gemeinezeche,Wasserfledermaus,,
P1120054.JPG,,4/7/2019,5:41:27,Gemeinezeche,Mausohr,,
P1120055.JPG,,4/7/2019,6:04:12,Gemeinezeche,Mausohr,,
P1120056.JPG,,4/7/2019,6:26:46,Gemeinezeche,Mausohr,,
P1120057.JPG,,4/7/2019,6:33:07,Gemeinezeche,Fransenfledermaus,,
P1120058.JPG,,4/7/2019,6:40:20,Gemeinezeche,Fransenfledermaus,,
P1120059.JPG,,4/7/2019,6:46:18,Gemeinezeche,Mausohr,,
P1120060.JPG,,4/7/2019,6:47:42,Gemeinezeche,Mausohr,,
P1120061.JPG,,4/7/2019,6:48:04,Gemeinezeche,Mausohr,,
P1120062.JPG,,4/7/2019,6:54:15,Gemeinezeche,Bechsteinfledermaus,,
P1120063.JPG,,4/7/2019,6:56:10,Gemeinezeche,Fransenfledermaus,,
P1120064.JPG,,4/7/2019,6:56:13,Gemeinezeche,Fransenfledermaus,,
P1120065.JPG,,4/7/2019,7:04:58,Gemeinezeche,Mausohr,,
P1120066.JPG,,4/7/2019,7:08:59,Gemeinezeche,Fransenfledermaus,,
P1120067.JPG,,4/7/2019,7:21:42,Gemeinezeche,Mausohr,,
P1120068.JPG,,4/7/2019,7:34:26,Gemeinezeche,Wasserfledermaus,,
P1120069.JPG,,4/7/2019,7:43:45,Gemeinezeche,Mausohr,,
P1120070.JPG,,4/7/2019,8:09:14,Gemeinezeche,Mausohr,,
P1120071.JPG,,4/7/2019,8:12:03,Gemeinezeche,Mausohr,,
P1120072.JPG,,4/7/2019,8:12:43,Gemeinezeche,Mausohr,,
P1120073.JPG,,4/7/2019,8:13:38,Gemeinezeche,Mausohr,,
P1120074.JPG,,4/7/2019,8:20:28,Gemeinezeche,Bechsteinfledermaus,,
P1120075.JPG,,4/7/2019,9:00:22,Gemeinezeche,Fransenfledermaus,,
P1120076.JPG,,4/7/2019,9:26:30,Gemeinezeche,Wasserfledermaus,,
P1120077.JPG,,4/7/2019,9:29:17,Gemeinezeche,Bechsteinfledermaus,,
P1120078.JPG,,4/7/2019,9:58:46,Gemeinezeche,Bechsteinfledermaus,,
P1120079.JPG,,4/7/2019,10:12:23,Gemeinezeche,Fransenfledermaus,,
P1120080.JPG,,4/7/2019,10:44:19,Gemeinezeche,Fransenfledermaus,,
P1120081.JPG,,4/7/2019,10:44:26,Gemeinezeche,Fransenfledermaus,,
P1120082.JPG,,4/7/2019,11:24:23,Gemeinezeche,Wasserfledermaus,,
P1120083.JPG,,4/7/2019,11:28:57,Gemeinezeche,Bechsteinfledermaus,,
P1120084.JPG,,4/7/2019,12:17:15,Gemeinezeche,Bechsteinfledermaus,,
P1120085.JPG,,4/7/2019,12:28:18,Gemeinezeche,Bechsteinfledermaus,,
P1120086.JPG,,4/7/2019,12:43:51,Gemeinezeche,Fransenfledermaus,,
P1120087.JPG,,4/7/2019,12:48:45,Gemeinezeche,Wasserfledermaus,,
P1120088.JPG,,4/7/2019,13:11:15,Gemeinezeche,Fransenfledermaus,,
P1120089.JPG,,4/7/2019,13:11:18,Gemeinezeche,Fransenfledermaus,,
P1120090.JPG,,4/7/2019,13:22:04,Gemeinezeche,Fransenfledermaus,,
P1120091.JPG,,4/7/2019,13:49:46,Gemeinezeche,Bechsteinfledermaus,,
P1120092.JPG,,4/7/2019,13:53:12,Gemeinezeche,Wasserfledermaus,,
P1120093.JPG,,4/7/2019,13:55:33,Gemeinezeche,Fransenfledermaus,,
P1120094.JPG,,4/7/2019,13:56:19,Gemeinezeche,Bechsteinfledermaus,,
P1120095.JPG,,4/7/2019,13:57:15,Gemeinezeche,Fransenfledermaus,,
P1120096.JPG,,4/7/2019,14:37:07,Gemeinezeche,Bechsteinfledermaus,,
P1120097.JPG,,4/7/2019,14:37:07,Gemeinezeche,Bechsteinfledermaus,,
P1120098.JPG,,4/7/2019,14:38:01,Gemeinezeche,Bechsteinfledermaus,,
P1120099.JPG,,4/7/2019,15:11:17,Gemeinezeche,Fransenfledermaus,,
P1120100.JPG,,4/7/2019,15:37:09,Gemeinezeche,Fransenfledermaus,,
P1120101.JPG,,4/7/2019,15:45:42,Gemeinezeche,Fransenfledermaus,,
P1120102.JPG,,4/7/2019,15:59:58,Gemeinezeche,Wasserfledermaus,,
P1120103.JPG,,4/7/2019,16:21:10,Gemeinezeche,Fransenfledermaus,,
P1120104.JPG,,4/7/2019,16:21:18,Gemeinezeche,Fransenfledermaus,,
P1120105.JPG,,4/7/2019,16:36:36,Gemeinezeche,Fransenfledermaus,,
P1120106.JPG,,4/7/2019,17:50:04,Gemeinezeche,Wasserfledermaus,,
P1120107.JPG,,4/7/2019,17:50:14,Gemeinezeche,Wasserfledermaus,,
P1120108.JPG,,4/7/2019,17:54:46,Gemeinezeche,Fransenfledermaus,,
P1120109.JPG,,4/7/2019,18:23:28,Gemeinezeche,Fransenfledermaus,,
P1120110.JPG,,4/7/2019,18:23:42,Gemeinezeche,Fransenfledermaus,,
P1120111.JPG,,4/7/2019,18:49:16,Gemeinezeche,Bechsteinfledermaus,,
P1120112.JPG,,4/7/2019,18:50:37,Gemeinezeche,Bechsteinfledermaus,,
P1120113.JPG,,4/7/2019,19:11:08,Gemeinezeche,Mausohr,,
P1120114.JPG,,4/7/2019,19:11:54,Gemeinezeche,Mausohr,,
P1120115.JPG,,4/7/2019,19:25:37,Gemeinezeche,Fransenfledermaus,,
P1120116.JPG,,4/7/2019,19:39:19,Gemeinezeche,Mausohr,,
P1120117.JPG,,4/7/2019,19:40:27,Gemeinezeche,Bechsteinfledermaus,,
P1120118.JPG,,4/7/2019,19:41:08,Gemeinezeche,Bechsteinfledermaus,,
P1120119.JPG,,4/7/2019,19:54:38,Gemeinezeche,Wasserfledermaus,,
P1120120.JPG,,4/7/2019,19:54:56,Gemeinezeche,Wasserfledermaus,,
P1120121.JPG,,4/7/2019,19:55:03,Gemeinezeche,Wasserfledermaus,,
P1120122.JPG,,4/7/2019,20:04:36,Gemeinezeche,Fransenfledermaus,,
P1120123.JPG,,4/7/2019,20:04:56,Gemeinezeche,Fransenfledermaus,,
P1120124.JPG,,4/7/2019,20:09:03,Gemeinezeche,Fransenfledermaus,,
P1120125.JPG,,4/7/2019,20:09:14,Gemeinezeche,Fransenfledermaus,,
P1120126.JPG,,4/7/2019,20:22:06,Gemeinezeche,Fransenfledermaus,,
P1120127.JPG,,4/7/2019,20:30:40,Gemeinezeche,Bechsteinfledermaus,,
P1120128.JPG,,4/7/2019,20:46:06,Gemeinezeche,Mausohr,,
P1120129.JPG,,4/7/2019,20:52:25,Gemeinezeche,Mausohr,,
P1120130.JPG,,4/7/2019,20:54:01,Gemeinezeche,Mausohr,,
P1120131.JPG,,4/7/2019,20:55:07,Gemeinezeche,Mausohr,,
P1120132.JPG,,4/7/2019,20:55:55,Gemeinezeche,Wasserfledermaus,,
P1120133.JPG,,4/7/2019,20:56:09,Gemeinezeche,Wasserfledermaus,,
P1120134.JPG,,4/7/2019,21:07:48,Gemeinezeche,Mausohr,,
P1120135.JPG,,4/7/2019,21:11:50,Gemeinezeche,Bechsteinfledermaus,,
P1120136.JPG,,4/7/2019,21:18:10,Gemeinezeche,Bechsteinfledermaus,,
P1120137.JPG,,4/7/2019,21:28:13,Gemeinezeche,Mausohr,,
P1120138.JPG,,4/7/2019,21:29:10,Gemeinezeche,Bechsteinfledermaus,,
P1120139.JPG,,4/7/2019,21:39:18,Gemeinezeche,Bechsteinfledermaus,,
P1120140.JPG,,4/7/2019,21:41:14,Gemeinezeche,Bechsteinfledermaus,,
P1120141.JPG,,4/7/2019,21:43:50,Gemeinezeche,Bechsteinfledermaus,,
P1120142.JPG,,4/7/2019,21:44:23,Gemeinezeche,Bechsteinfledermaus,,
P1120143.JPG,,4/7/2019,21:50:02,Gemeinezeche,Fransenfledermaus,,
P1120144.JPG,,4/7/2019,21:50:21,Gemeinezeche,Fransenfledermaus,,
P1120145.JPG,,4/7/2019,21:52:16,Gemeinezeche,Mausohr,,
P1120146.JPG,,4/7/2019,22:01:48,Gemeinezeche,Mausohr,,
P1120147.JPG,,4/7/2019,22:31:53,Gemeinezeche,Mausohr,,
P1120148.JPG,,4/7/2019,22:53:30,Gemeinezeche,Wasserfledermaus,,
P1120149.JPG,,4/7/2019,22:53:43,Gemeinezeche,Wasserfledermaus,,
P1120150.JPG,,4/7/2019,22:57:29,Gemeinezeche,Fransenfledermaus,,
P1120151.JPG,,4/7/2019,22:57:37,Gemeinezeche,Fransenfledermaus,,
P1120152.JPG,,4/7/2019,22:58:48,Gemeinezeche,Bechsteinfledermaus,,
P1120153.JPG,,4/7/2019,23:02:34,Gemeinezeche,Mausohr,,
P1120154.JPG,,4/7/2019,23:05:01,Gemeinezeche,Mausohr,,
P1120155.JPG,,4/7/2019,23:06:37,Gemeinezeche,Mausohr,,
P1120156.JPG,,4/7/2019,23:08:23,Gemeinezeche,Mausohr,,
P1120157.JPG,,4/7/2019,23:08:31,Gemeinezeche,Mausohr,,
P1120158.JPG,,4/7/2019,23:09:55,Gemeinezeche,Mausohr,,
P1120159.JPG,,4/7/2019,23:10:04,Gemeinezeche,Mausohr,,
P1120160.JPG,,4/7/2019,23:10:06,Gemeinezeche,Mausohr,,
P1120161.JPG,,4/7/2019,23:10:13,Gemeinezeche,Mausohr,,
P1120162.JPG,,4/7/2019,23:35:30,Gemeinezeche,Fransenfledermaus,,
P1120163.JPG,,4/7/2019,23:36:17,Gemeinezeche,Mausohr,,
P1120164.JPG,,4/7/2019,23:36:46,Gemeinezeche,Mausohr,,
P1120165.JPG,,4/7/2019,23:44:52,Gemeinezeche,Bechsteinfledermaus,,
P1120166.JPG,,4/8/2019,0:00:43,Gemeinezeche,Mausohr,,
P1120167.JPG,,4/8/2019,0:00:50,Gemeinezeche,Mausohr,,
P1120168.JPG,,4/8/2019,0:14:40,Gemeinezeche,Mausohr,,
P1120169.JPG,,4/8/2019,0:35:27,Gemeinezeche,Bechsteinfledermaus,,
P1120170.JPG,,4/8/2019,0:41:46,Gemeinezeche,Mausohr,,
P1120171.JPG,,4/8/2019,0:50:05,Gemeinezeche,Mausohr,,
P1120172.JPG,,4/8/2019,1:01:41,Gemeinezeche,Wasserfledermaus,,
P1120173.JPG,,4/8/2019,1:09:27,Gemeinezeche,Mausohr,,
P1120174.JPG,,4/8/2019,1:10:27,Gemeinezeche,Mausohr,,
P1120175.JPG,,4/8/2019,1:25:41,Gemeinezeche,Mausohr,,
P1120176.JPG,,4/8/2019,1:35:12,Gemeinezeche,Bechsteinfledermaus,,
P1120177.JPG,,4/8/2019,1:37:33,Gemeinezeche,Bechsteinfledermaus,,
P1120178.JPG,,4/8/2019,1:39:44,Gemeinezeche,Fransenfledermaus,,
P1120179.JPG,,4/8/2019,1:42:09,Gemeinezeche,Wasserfledermaus,,
P1120180.JPG,,4/8/2019,1:42:18,Gemeinezeche,Wasserfledermaus,,
P1120181.JPG,,4/8/2019,2:30:46,Gemeinezeche,Mausohr,,
P1120182.JPG,,4/8/2019,2:39:39,Gemeinezeche,Wasserfledermaus,,
P1120183.JPG,,4/8/2019,2:41:50,Gemeinezeche,Bechsteinfledermaus,,
P1120184.JPG,,4/8/2019,2:50:09,Gemeinezeche,Mausohr,,
P1120185.JPG,,4/8/2019,2:59:34,Gemeinezeche,Mausohr,,
P1120186.JPG,,4/8/2019,3:00:59,Gemeinezeche,Mausohr,,
P1120187.JPG,,4/8/2019,3:08:56,Gemeinezeche,Mausohr,,
P1120188.JPG,,4/8/2019,3:31:02,Gemeinezeche,Bechsteinfledermaus,,
P1120189.JPG,,4/8/2019,3:53:11,Gemeinezeche,Fransenfledermaus,,
P1120190.JPG,,4/8/2019,4:18:19,Gemeinezeche,Mausohr,,
P1120191.JPG,,4/8/2019,4:18:45,Gemeinezeche,Mausohr,,
P1120192.JPG,,4/8/2019,4:22:34,Gemeinezeche,Bechsteinfledermaus,,
P1120193.JPG,,4/8/2019,4:24:44,Gemeinezeche,Bechsteinfledermaus,,
P1120194.JPG,,4/8/2019,4:24:51,Gemeinezeche,Bechsteinfledermaus,,
P1120195.JPG,,4/8/2019,4:43:16,Gemeinezeche,Mausohr,,
P1120196.JPG,,4/8/2019,4:43:52,Gemeinezeche,Bechsteinfledermaus,,
P1120197.JPG,,4/8/2019,5:03:04,Gemeinezeche,Fransenfledermaus,,
P1120198.JPG,,4/8/2019,5:24:30,Gemeinezeche,Bechsteinfledermaus,,
P1120199.JPG,,4/8/2019,5:45:15,Gemeinezeche,Mausohr,,
P1120200.JPG,,4/8/2019,5:48:24,Gemeinezeche,Mausohr,,
P1120201.JPG,,4/8/2019,5:49:06,Gemeinezeche,Mausohr,,
P1120202.JPG,,4/8/2019,6:03:00,Gemeinezeche,Bechsteinfledermaus,,
P1120203.JPG,,4/8/2019,6:17:38,Gemeinezeche,Mausohr,,
P1120204.JPG,,4/8/2019,6:23:49,Gemeinezeche,Bechsteinfledermaus,,
P1120205.JPG,,4/8/2019,6:41:49,Gemeinezeche,Bechsteinfledermaus,,
P1120206.JPG,,4/8/2019,6:52:28,Gemeinezeche,Mausohr,,
P1120207.JPG,,4/8/2019,7:23:55,Gemeinezeche,Bechsteinfledermaus,,
P1120208.JPG,,4/8/2019,7:35:30,Gemeinezeche,Bechsteinfledermaus,,
P1120209.JPG,,4/8/2019,8:14:03,Gemeinezeche,Mausohr,,
P1120210.JPG,,4/8/2019,8:19:22,Gemeinezeche,Bechsteinfledermaus,,
P1120211.JPG,,4/8/2019,8:19:24,Gemeinezeche,Bechsteinfledermaus,,
P1120212.JPG,,4/8/2019,8:19:42,Gemeinezeche,Bechsteinfledermaus,,
P1120213.JPG,,4/8/2019,8:21:17,Gemeinezeche,Bechsteinfledermaus,,
P1120214.JPG,,4/8/2019,8:22:41,Gemeinezeche,Bechsteinfledermaus,,
P1120215.JPG,,4/8/2019,8:25:10,Gemeinezeche,Bechsteinfledermaus,,
P1120216.JPG,,4/8/2019,9:08:38,Gemeinezeche,Bechsteinfledermaus,,
P1120217.JPG,,4/8/2019,9:35:14,Gemeinezeche,Bechsteinfledermaus,,
P1120218.JPG,,4/8/2019,10:05:23,Gemeinezeche,Bechsteinfledermaus,,
P1120219.JPG,,4/8/2019,10:16:58,Gemeinezeche,Bechsteinfledermaus,,
P1120220.JPG,,4/8/2019,10:45:03,Gemeinezeche,Bechsteinfledermaus,,
P1120221.JPG,,4/8/2019,10:46:52,Gemeinezeche,Bechsteinfledermaus,,
P1120222.JPG,,4/8/2019,11:21:43,Gemeinezeche,Bechsteinfledermaus,,
P1120223.JPG,,4/8/2019,12:53:45,Gemeinezeche,Bechsteinfledermaus,,
P1120224.JPG,,4/8/2019,12:54:18,Gemeinezeche,Bechsteinfledermaus,,
P1120225.JPG,,4/8/2019,13:27:06,Gemeinezeche,Bechsteinfledermaus,,
P1120226.JPG,,4/8/2019,14:32:13,Gemeinezeche,Bechsteinfledermaus,,
P1120227.JPG,,4/8/2019,14:36:45,Gemeinezeche,Bechsteinfledermaus,,
P1120228.JPG,,4/8/2019,14:36:55,Gemeinezeche,Bechsteinfledermaus,,
P1120229.JPG,,4/8/2019,14:39:35,Gemeinezeche,Bechsteinfledermaus,,
P1120230.JPG,,4/8/2019,14:39:39,Gemeinezeche,Bechsteinfledermaus,,
P1120231.JPG,,4/8/2019,15:32:47,Gemeinezeche,Bechsteinfledermaus,,
P1120232.JPG,,4/8/2019,15:40:23,Gemeinezeche,Bechsteinfledermaus,,
P1120233.JPG,,4/8/2019,15:41:33,Gemeinezeche,Bechsteinfledermaus,,
P1120234.JPG,,4/8/2019,15:42:08,Gemeinezeche,Bechsteinfledermaus,,
P1120235.JPG,,4/8/2019,15:49:57,Gemeinezeche,Bechsteinfledermaus,,
P1120236.JPG,,4/8/2019,15:53:57,Gemeinezeche,Bechsteinfledermaus,,
P1120237.JPG,,4/8/2019,16:09:16,Gemeinezeche,Bechsteinfledermaus,,
P1120238.JPG,,4/8/2019,16:09:36,Gemeinezeche,Bechsteinfledermaus,,
P1120239.JPG,,4/8/2019,16:39:05,Gemeinezeche,Bechsteinfledermaus,,
P1120240.JPG,,4/8/2019,16:39:36,Gemeinezeche,Bechsteinfledermaus,,
P1120241.JPG,,4/8/2019,16:48:50,Gemeinezeche,Mausohr,,
P1120242.JPG,,4/8/2019,16:57:47,Gemeinezeche,Bechsteinfledermaus,,
P1120243.JPG,,4/8/2019,16:57:56,Gemeinezeche,Bechsteinfledermaus,,
P1120244.JPG,,4/8/2019,16:58:02,Gemeinezeche,Bechsteinfledermaus,,
P1120245.JPG,,4/8/2019,17:02:38,Gemeinezeche,Bechsteinfledermaus,,
P1120246.JPG,,4/8/2019,17:08:46,Gemeinezeche,Bechsteinfledermaus,,
P1120247.JPG,,4/8/2019,17:32:22,Gemeinezeche,Mausohr,,
P1120248.JPG,,4/8/2019,17:32:32,Gemeinezeche,Mausohr,,
P1120249.JPG,,4/8/2019,17:33:19,Gemeinezeche,Mausohr,,
P1120250.JPG,,4/8/2019,17:49:23,Gemeinezeche,Mausohr,,
P1120251.JPG,,4/8/2019,17:49:27,Gemeinezeche,Mausohr,,
P1120252.JPG,,4/8/2019,17:55:26,Gemeinezeche,Bechsteinfledermaus,,
P1120253.JPG,,4/8/2019,17:56:10,Gemeinezeche,Bechsteinfledermaus,,
P1120254.JPG,,4/8/2019,17:58:49,Gemeinezeche,Bechsteinfledermaus,,
P1120255.JPG,,4/8/2019,18:38:16,Gemeinezeche,Mausohr,,
P1120256.JPG,,4/8/2019,18:38:45,Gemeinezeche,Mausohr,,
P1120257.JPG,,4/8/2019,18:52:28,Gemeinezeche,Bechsteinfledermaus,,
P1120258.JPG,,4/8/2019,18:53:31,Gemeinezeche,Bechsteinfledermaus,,
P1120259.JPG,,4/8/2019,18:58:42,Gemeinezeche,Bechsteinfledermaus,,
P1120260.JPG,,4/8/2019,18:58:47,Gemeinezeche,Bechsteinfledermaus,,
P1120261.JPG,,4/8/2019,18:59:18,Gemeinezeche,Bechsteinfledermaus,,
P1120262.JPG,,4/8/2019,18:59:58,Gemeinezeche,Bechsteinfledermaus,,
P1120263.JPG,,4/8/2019,19:02:52,Gemeinezeche,Bechsteinfledermaus,,
P1120264.JPG,,4/8/2019,19:10:46,Gemeinezeche,Bechsteinfledermaus,,
P1120265.JPG,,4/8/2019,19:21:40,Gemeinezeche,Wasserfledermaus,,
P1120266.JPG,,4/8/2019,19:21:48,Gemeinezeche,Wasserfledermaus,,
P1120267.JPG,,4/8/2019,19:22:02,Gemeinezeche,Wasserfledermaus,,
P1120268.JPG,,4/8/2019,19:56:16,Gemeinezeche,Bechsteinfledermaus,,
P1120269.JPG,,4/8/2019,20:05:07,Gemeinezeche,Mausohr,,
P1120270.JPG,,4/8/2019,20:05:12,Gemeinezeche,Mausohr,,
P1120271.JPG,,4/8/2019,20:05:59,Gemeinezeche,Mausohr,,
P1120272.JPG,,4/8/2019,20:06:39,Gemeinezeche,Mausohr,,
P1120273.JPG,,4/8/2019,20:08:24,Gemeinezeche,Fransenfledermaus,,
P1120274.JPG,,4/8/2019,20:09:46,Gemeinezeche,Bechsteinfledermaus,,
P1120275.JPG,,4/8/2019,20:10:05,Gemeinezeche,Bechsteinfledermaus,,
P1120276.JPG,,4/8/2019,20:15:00,Gemeinezeche,Bechsteinfledermaus,,
P1120277.JPG,,4/8/2019,20:16:50,Gemeinezeche,Bechsteinfledermaus,,
P1120278.JPG,,4/8/2019,20:28:45,Gemeinezeche,Bechsteinfledermaus,,
P1120279.JPG,,4/8/2019,20:29:01,Gemeinezeche,Bechsteinfledermaus,,
P1120280.JPG,,4/8/2019,20:29:24,Gemeinezeche,Bechsteinfledermaus,,
P1120281.JPG,,4/8/2019,20:31:01,Gemeinezeche,Bechsteinfledermaus,,
P1120282.JPG,,4/8/2019,21:02:12,Gemeinezeche,Bechsteinfledermaus,,
P1120283.JPG,,4/8/2019,21:02:35,Gemeinezeche,Bechsteinfledermaus,,
P1120284.JPG,,4/8/2019,21:03:28,Gemeinezeche,Bechsteinfledermaus,,
P1120285.JPG,,4/8/2019,21:10:40,Gemeinezeche,Mausohr,,
P1120286.JPG,,4/8/2019,21:10:48,Gemeinezeche,Mausohr,,
P1120287.JPG,,4/8/2019,21:16:53,Gemeinezeche,Mausohr,,
P1120288.JPG,,4/8/2019,21:16:58,Gemeinezeche,Mausohr,,
P1120289.JPG,,4/8/2019,21:20:13,Gemeinezeche,Mausohr,,
P1120290.JPG,,4/8/2019,21:21:02,Gemeinezeche,Mausohr,,
P1120291.JPG,,4/8/2019,21:21:08,Gemeinezeche,Mausohr,,
P1120292.JPG,,4/8/2019,21:22:58,Gemeinezeche,Bechsteinfledermaus,,
P1120293.JPG,,4/8/2019,21:25:56,Gemeinezeche,Mausohr,,
P1120294.JPG,,4/8/2019,21:26:09,Gemeinezeche,Mausohr,,
P1120295.JPG,,4/8/2019,21:47:11,Gemeinezeche,Fransenfledermaus,,
P1120296.JPG,,4/8/2019,21:47:29,Gemeinezeche,Fransenfledermaus,,
P1120297.JPG,,4/8/2019,21:57:58,Gemeinezeche,Bechsteinfledermaus,,
P1120298.JPG,,4/8/2019,22:08:27,Gemeinezeche,Bechsteinfledermaus,,
P1120299.JPG,,4/8/2019,22:10:14,Gemeinezeche,Bechsteinfledermaus,,
P1120300.JPG,,4/8/2019,22:18:43,Gemeinezeche,Mausohr,,
P1120301.JPG,,4/8/2019,22:21:55,Gemeinezeche,Mausohr,,
P1120302.JPG,,4/8/2019,22:24:18,Gemeinezeche,Mausohr,,
P1120303.JPG,,4/8/2019,22:26:49,Gemeinezeche,Bechsteinfledermaus,,
P1120304.JPG,,4/8/2019,22:30:17,Gemeinezeche,Bechsteinfledermaus,,
P1120305.JPG,,4/8/2019,22:33:52,Gemeinezeche,Bechsteinfledermaus,,
P1120306.JPG,,4/8/2019,22:37:03,Gemeinezeche,Mausohr,,
P1120307.JPG,,4/8/2019,22:37:14,Gemeinezeche,Mausohr,,
P1120308.JPG,,4/8/2019,22:40:09,Gemeinezeche,Bechsteinfledermaus,,
P1120309.JPG,,4/8/2019,22:43:54,Gemeinezeche,Bechsteinfledermaus,,
P1120310.JPG,,4/8/2019,23:21:22,Gemeinezeche,Mausohr,,
P1120311.JPG,,4/8/2019,23:21:27,Gemeinezeche,Mausohr,,
P1120312.JPG,,4/8/2019,23:25:21,Gemeinezeche,Mausohr,,
P1120313.JPG,,4/8/2019,23:29:48,Gemeinezeche,Mausohr,,
P1120314.JPG,,4/8/2019,23:29:56,Gemeinezeche,Mausohr,,
P1120315.JPG,,4/8/2019,23:34:57,Gemeinezeche,Bechsteinfledermaus,,
P1120316.JPG,,4/9/2019,0:10:27,Gemeinezeche,Bechsteinfledermaus,,
P1120317.JPG,,4/9/2019,0:23:31,Gemeinezeche,Wasserfledermaus,,
P1120318.JPG,,4/9/2019,0:23:37,Gemeinezeche,Wasserfledermaus,,
P1120319.JPG,,4/9/2019,0:23:50,Gemeinezeche,Wasserfledermaus,,
P1120320.JPG,,4/9/2019,0:43:12,Gemeinezeche,Bechsteinfledermaus,,
P1120321.JPG,,4/9/2019,0:43:13,Gemeinezeche,Bechsteinfledermaus,,
