Filename,Filename2,Date,Time,Place,Individum,Beutegroesse,Comment
P1010154.JPG,26.05.2016,26.05.2016,1:21:56,Grube Emma,Fransenfledermaus,,
P1010155.JPG,26.05.2016,26.05.2016,1:22:00,Grube Emma,Fransenfledermaus,,
P1010156.JPG,26.05.2016,26.05.2016,1:22:05,Grube Emma,Fransenfledermaus,,
P1010157.JPG,26.05.2016,26.05.2016,1:22:10,Grube Emma,Fransenfledermaus,,
P1010158.JPG,26.05.2016,26.05.2016,1:27:10,Grube Emma,Bartfledermaus,,
P1010159.JPG,26.05.2016,26.05.2016,1:27:15,Grube Emma,Bartfledermaus,,
P1010160.JPG,26.05.2016,26.05.2016,1:34:39,Grube Emma,Fransenfledermaus,,
P1010161.JPG,26.05.2016,26.05.2016,1:36:29,Grube Emma,Wasserfledermaus,,
P1010162.JPG,26.05.2016,26.05.2016,1:36:40,Grube Emma,Wasserfledermaus,,
P1010163.JPG,26.05.2016,26.05.2016,1:37:33,Grube Emma,Fransenfledermaus,,
P1010164.JPG,26.05.2016,26.05.2016,1:40:14,Grube Emma,Fransenfledermaus,,
P1010165.JPG,26.05.2016,26.05.2016,1:40:19,Grube Emma,Fransenfledermaus,,
P1010166.JPG,26.05.2016,26.05.2016,1:40:25,Grube Emma,Fransenfledermaus,,
P1010167.JPG,26.05.2016,26.05.2016,1:43:25,Grube Emma,Wasserfledermaus,,
P1010168.JPG,26.05.2016,26.05.2016,1:43:58,Grube Emma,Wasserfledermaus,,
P1010169.JPG,26.05.2016,26.05.2016,1:44:29,Grube Emma,Fransenfledermaus,,
P1010170.JPG,26.05.2016,26.05.2016,1:45:06,Grube Emma,Fransenfledermaus,,
P1010171.JPG,26.05.2016,26.05.2016,1:46:35,Grube Emma,Fransenfledermaus,,
P1010172.JPG,26.05.2016,26.05.2016,1:46:40,Grube Emma,Fransenfledermaus,,
P1010173.JPG,26.05.2016,26.05.2016,1:49:26,Grube Emma,Bartfledermaus,,
P1010174.JPG,26.05.2016,26.05.2016,1:50:40,Grube Emma,Fransenfledermaus,,
P1010175.JPG,26.05.2016,26.05.2016,1:50:55,Grube Emma,Fransenfledermaus,,
P1010176.JPG,26.05.2016,26.05.2016,1:51:29,Grube Emma,Fransenfledermaus,,
P1010177.JPG,26.05.2016,26.05.2016,1:51:41,Grube Emma,Fransenfledermaus,,
P1010178.JPG,26.05.2016,26.05.2016,1:54:13,Grube Emma,Bartfledermaus,,
P1010179.JPG,26.05.2016,26.05.2016,1:54:47,Grube Emma,Bartfledermaus,,
P1010180.JPG,26.05.2016,26.05.2016,1:55:31,Grube Emma,Fransenfledermaus,,
P1010181.JPG,26.05.2016,26.05.2016,1:55:43,Grube Emma,Fransenfledermaus,,
P1010182.JPG,26.05.2016,26.05.2016,1:55:55,Grube Emma,Fransenfledermaus,,
P1010183.JPG,26.05.2016,26.05.2016,1:56:13,Grube Emma,Fransenfledermaus,,
P1010184.JPG,26.05.2016,26.05.2016,1:56:17,Grube Emma,Fransenfledermaus,,
P1010185.JPG,26.05.2016,26.05.2016,1:56:27,Grube Emma,Fransenfledermaus,,
P1010186.JPG,26.05.2016,26.05.2016,1:56:46,Grube Emma,Fransenfledermaus,,
P1010187.JPG,26.05.2016,26.05.2016,1:58:59,Grube Emma,Bartfledermaus,,
P1010188.JPG,26.05.2016,26.05.2016,2:03:23,Grube Emma,Wasserfledermaus,,
P1010189.JPG,26.05.2016,26.05.2016,2:03:29,Grube Emma,Wasserfledermaus,,
P1010190.JPG,26.05.2016,26.05.2016,2:03:44,Grube Emma,Fransenfledermaus,,
P1010191.JPG,26.05.2016,26.05.2016,2:10:48,Grube Emma,Fransenfledermaus,,
P1010192.JPG,26.05.2016,26.05.2016,2:12:55,Grube Emma,Wasserfledermaus,,
P1010193.JPG,26.05.2016,26.05.2016,2:13:04,Grube Emma,Wasserfledermaus,,
P1010194.JPG,26.05.2016,26.05.2016,2:15:50,Grube Emma,Fransenfledermaus,,
P1010195.JPG,26.05.2016,26.05.2016,2:17:37,Grube Emma,Fransenfledermaus,,
P1010196.JPG,26.05.2016,26.05.2016,2:20:35,Grube Emma,Fransenfledermaus,,
P1010197.JPG,26.05.2016,26.05.2016,2:22:53,Grube Emma,Fransenfledermaus,,
P1010198.JPG,26.05.2016,26.05.2016,2:22:59,Grube Emma,Fransenfledermaus,,
P1010199.JPG,26.05.2016,26.05.2016,2:26:54,Grube Emma,Fransenfledermaus,,
P1010200.JPG,26.05.2016,26.05.2016,2:31:26,Grube Emma,Bartfledermaus,,
P1010201.JPG,26.05.2016,26.05.2016,2:31:50,Grube Emma,Bartfledermaus,,
P1010202.JPG,26.05.2016,26.05.2016,2:41:04,Grube Emma,Fransenfledermaus,,
P1010203.JPG,26.05.2016,26.05.2016,2:41:07,Grube Emma,Fransenfledermaus,,
P1010204.JPG,26.05.2016,26.05.2016,2:43:53,Grube Emma,Fransenfledermaus,,
P1010205.JPG,26.05.2016,26.05.2016,2:44:38,Grube Emma,Fransenfledermaus,,
P1010206.JPG,26.05.2016,26.05.2016,2:47:01,Grube Emma,Fransenfledermaus,,
P1010207.JPG,26.05.2016,26.05.2016,2:49:07,Grube Emma,Fransenfledermaus,,
P1010208.JPG,26.05.2016,26.05.2016,2:49:13,Grube Emma,Fransenfledermaus,,
P1010209.JPG,26.05.2016,26.05.2016,2:50:01,Grube Emma,Fransenfledermaus,,
P1010210.JPG,26.05.2016,26.05.2016,2:50:05,Grube Emma,Wasserfledermaus,,
P1010211.JPG,26.05.2016,26.05.2016,2:51:59,Grube Emma,Fransenfledermaus,,
P1010212.JPG,26.05.2016,26.05.2016,2:55:08,Grube Emma,Fransenfledermaus,,
P1010213.JPG,26.05.2016,26.05.2016,2:59:05,Grube Emma,Fransenfledermaus,,
P1010214.JPG,26.05.2016,26.05.2016,3:00:22,Grube Emma,Wasserfledermaus,,
P1010215.JPG,26.05.2016,26.05.2016,3:00:29,Grube Emma,Wasserfledermaus,,
P1010216.JPG,26.05.2016,26.05.2016,3:04:18,Grube Emma,Fransenfledermaus,,
P1010217.JPG,26.05.2016,26.05.2016,3:15:42,Grube Emma,Fransenfledermaus,,
P1010218.JPG,26.05.2016,26.05.2016,3:17:28,Grube Emma,Fransenfledermaus,,
P1010219.JPG,26.05.2016,26.05.2016,3:22:28,Grube Emma,Fransenfledermaus,,
P1010220.JPG,26.05.2016,26.05.2016,3:24:06,Grube Emma,Fransenfledermaus,,
P1010221.JPG,26.05.2016,26.05.2016,3:51:43,Grube Emma,Fransenfledermaus,,
P1010222.JPG,26.05.2016,26.05.2016,3:52:06,Grube Emma,Fransenfledermaus,,
P1010223.JPG,26.05.2016,26.05.2016,4:02:16,Grube Emma,Wasserfledermaus,,
P1010224.JPG,26.05.2016,26.05.2016,4:02:21,Grube Emma,Wasserfledermaus,,
P1010225.JPG,26.05.2016,26.05.2016,4:11:27,Grube Emma,Fransenfledermaus,,
P1010226.JPG,26.05.2016,26.05.2016,4:14:21,Grube Emma,Fransenfledermaus,,
P1010227.JPG,26.05.2016,26.05.2016,4:18:48,Grube Emma,Fransenfledermaus,,
P1010228.JPG,26.05.2016,26.05.2016,4:19:51,Grube Emma,Fransenfledermaus,,
P1010229.JPG,26.05.2016,26.05.2016,4:20:11,Grube Emma,Fransenfledermaus,,
P1010230.JPG,26.05.2016,26.05.2016,4:21:47,Grube Emma,Fransenfledermaus,,
P1010231.JPG,26.05.2016,26.05.2016,4:24:43,Grube Emma,Fransenfledermaus,,
P1010232.JPG,26.05.2016,26.05.2016,4:28:58,Grube Emma,Fransenfledermaus,,
P1010233.JPG,26.05.2016,26.05.2016,4:30:58,Grube Emma,Fransenfledermaus,,
P1010234.JPG,26.05.2016,26.05.2016,4:35:24,Grube Emma,Fransenfledermaus,,
P1010235.JPG,26.05.2016,26.05.2016,5:02:30,Grube Emma,Fransenfledermaus,,
P1010236.JPG,26.05.2016,26.05.2016,5:06:52,Grube Emma,Fransenfledermaus,,
P1010237.JPG,26.05.2016,26.05.2016,5:24:28,Grube Emma,Fransenfledermaus,,
P1010238.JPG,26.05.2016,26.05.2016,5:28:51,Grube Emma,Fransenfledermaus,,
P1010239.JPG,26.05.2016,26.05.2016,5:33:29,Grube Emma,Fransenfledermaus,,
P1010240.JPG,26.05.2016,26.05.2016,6:04:26,Grube Emma,Fransenfledermaus,,
P1010241.JPG,26.05.2016,26.05.2016,6:14:28,Grube Emma,Fransenfledermaus,,
P1010242.JPG,26.05.2016,26.05.2016,6:15:43,Grube Emma,Fransenfledermaus,,
P1010243.JPG,26.05.2016,26.05.2016,6:36:36,Grube Emma,Fransenfledermaus,,
P1010244.JPG,26.05.2016,26.05.2016,6:36:43,Grube Emma,Fransenfledermaus,,
P1010245.JPG,26.05.2016,26.05.2016,9:08:30,Grube Emma,Fransenfledermaus,,
P1010246.JPG,26.05.2016,26.05.2016,9:08:33,Grube Emma,Fransenfledermaus,,
P1010247.JPG,26.05.2016,26.05.2016,9:08:37,Grube Emma,Fransenfledermaus,,
P1010248.JPG,26.05.2016,26.05.2016,9:08:40,Grube Emma,Fransenfledermaus,,
P1010249.JPG,26.05.2016,26.05.2016,9:08:45,Grube Emma,Fransenfledermaus,,
P1010250.JPG,26.05.2016,26.05.2016,9:12:00,Grube Emma,Fransenfledermaus,,
P1010251.JPG,26.05.2016,26.05.2016,9:12:42,Grube Emma,Fransenfledermaus,,
P1010252.JPG,26.05.2016,26.05.2016,9:13:43,Grube Emma,Fransenfledermaus,,
P1010253.JPG,26.05.2016,26.05.2016,9:36:52,Grube Emma,Fransenfledermaus,,
P1010254.JPG,26.05.2016,26.05.2016,9:48:19,Grube Emma,Fransenfledermaus,,
P1010255.JPG,26.05.2016,26.05.2016,11:26:19,Grube Emma,Fransenfledermaus,,
P1010256.JPG,26.05.2016,26.05.2016,11:26:36,Grube Emma,Fransenfledermaus,,
P1010257.JPG,26.05.2016,26.05.2016,12:28:47,Grube Emma,Fransenfledermaus,,
P1010258.JPG,26.05.2016,26.05.2016,12:53:09,Grube Emma,Fransenfledermaus,,
P1010259.JPG,26.05.2016,26.05.2016,12:53:13,Grube Emma,Fransenfledermaus,,
P1010260.JPG,26.05.2016,26.05.2016,12:53:19,Grube Emma,Fransenfledermaus,,
P1010261.JPG,26.05.2016,26.05.2016,12:53:40,Grube Emma,Fransenfledermaus,,
P1010262.JPG,26.05.2016,26.05.2016,13:25:37,Grube Emma,Fransenfledermaus,,
P1010263.JPG,26.05.2016,26.05.2016,14:38:28,Grube Emma,Wasserfledermaus,,
P1010264.JPG,26.05.2016,26.05.2016,16:26:37,Grube Emma,Fledermaus nicht bestimmbar,,
P1010265.JPG,26.05.2016,26.05.2016,16:26:48,Grube Emma,Fransenfledermaus,,
P1010266.JPG,26.05.2016,26.05.2016,18:44:05,Grube Emma,Wasserfledermaus,,
P1010267.JPG,26.05.2016,26.05.2016,18:44:50,Grube Emma,Wasserfledermaus,,
P1010268.JPG,26.05.2016,26.05.2016,18:58:27,Grube Emma,Fransenfledermaus,,
P1010269.JPG,26.05.2016,26.05.2016,18:58:45,Grube Emma,Fransenfledermaus,,
P1010270.JPG,26.05.2016,26.05.2016,19:03:20,Grube Emma,Wasserfledermaus,,
P1010271.JPG,26.05.2016,26.05.2016,19:21:50,Grube Emma,fledermausfrei,,
P1010272.JPG,26.05.2016,26.05.2016,19:21:57,Grube Emma,Wasserfledermaus,,
P1010273.JPG,26.05.2016,26.05.2016,19:50:03,Grube Emma,Wasserfledermaus,,
P1010274.JPG,26.05.2016,26.05.2016,19:50:08,Grube Emma,Wasserfledermaus,,
P1010275.JPG,26.05.2016,26.05.2016,20:08:43,Grube Emma,Fransenfledermaus,,
P1010276.JPG,26.05.2016,26.05.2016,20:09:10,Grube Emma,Fransenfledermaus,,
P1010277.JPG,26.05.2016,26.05.2016,20:09:14,Grube Emma,Fransenfledermaus,,
P1010278.JPG,26.05.2016,26.05.2016,20:11:22,Grube Emma,Fransenfledermaus,,
P1010279.JPG,26.05.2016,26.05.2016,20:11:45,Grube Emma,Fransenfledermaus,,
P1010280.JPG,26.05.2016,26.05.2016,20:13:25,Grube Emma,Wasserfledermaus,,
P1010281.JPG,26.05.2016,26.05.2016,20:17:43,Grube Emma,Fransenfledermaus,,
P1010282.JPG,26.05.2016,26.05.2016,20:17:46,Grube Emma,Fransenfledermaus,,
P1010283.JPG,26.05.2016,26.05.2016,20:24:31,Grube Emma,Fransenfledermaus,,
P1010284.JPG,26.05.2016,26.05.2016,20:26:34,Grube Emma,Fransenfledermaus,,
P1010285.JPG,26.05.2016,26.05.2016,20:27:36,Grube Emma,Fransenfledermaus,,
P1010286.JPG,26.05.2016,26.05.2016,20:33:26,Grube Emma,Wasserfledermaus,,
P1010287.JPG,26.05.2016,26.05.2016,20:33:32,Grube Emma,Wasserfledermaus,,
P1010288.JPG,26.05.2016,26.05.2016,20:43:27,Grube Emma,Wasserfledermaus,,
P1010289.JPG,26.05.2016,26.05.2016,20:43:32,Grube Emma,Wasserfledermaus,,
P1010290.JPG,26.05.2016,26.05.2016,20:45:56,Grube Emma,Fransenfledermaus,,
