Filename,Filename2,Date,Time.x,Place,Species.x,Comment,Time.y,Flag,Multiple,Species.y,Confidence_level,filter,accuracy,check,Gabi,Jaap,Groundtruth,comments,human_exclude
P1180547.JPG,12.10.2019,10/12/2019,20:54:48,Eldena,Bat_unknown,mostly left frame,20:54:48,      ,empty,Empty,100,keep,0,NA,,,Bat_unknown,,TRUE
P1210072.JPG,04.11.2019,11/4/2019,1:09:58,Eldena,Bat_unknown,wingtip (empty?),1:09:58,      ,empty,Empty,100,keep,0,NA,,,Bat_unknown,,TRUE
P1200182.JPG,25.10.2019,10/25/2019,22:33:59,Eldena,Bat_unknown,only part of wing to be seen,22:33:59,unsure,     ,Empty,100,keep,0,NA,,,Bat_unknown,,TRUE
P1210938.JPG,13.11.2019,11/13/2019,3:38:30,Eldena,Bat_unknown,mostly left frame,3:38:30,      ,empty,Empty,100,keep,0,NA,,,Bat_unknown,,TRUE
P1210114.JPG,04.11.2019,11/4/2019,5:30:18,Eldena,Bat_unknown,partly left frame,5:30:18,      ,empty,Empty,100,keep,0,NA,,,Bat_unknown,,TRUE
P1210078.JPG,04.11.2019,11/4/2019,1:22:09,Eldena,Bat_unknown,wingtip (empty?),1:22:09,unsure,     ,Empty,100,keep,0,NA,,,Bat_unknown,,TRUE
P1190429.JPG,21.10.2019,10/21/2019,0:14:30,Eldena,Bat_unknown,only wing to be seen,0:14:30,      ,empty,Empty,100,keep,0,NA,,,Bat_unknown,,TRUE
P1160451.JPG,21.09.2019,9/21/2019,21:32:51,Eldena,Empty,,21:32:51,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160618.JPG,22.09.2019,9/22/2019,1:45:19,Eldena,Empty,,1:45:19,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1220236.JPG,17.11.2019,11/17/2019,20:33:19,Eldena,Empty,,20:33:19,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1150205.JPG,01.09.2019,9/1/2019,6:13:42,Eldena,Empty,,6:13:42,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160519.JPG,21.09.2019,9/21/2019,22:58:57,Eldena,Empty,,22:58:57,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160540.JPG,21.09.2019,9/21/2019,23:25:57,Eldena,Empty,,23:25:57,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160453.JPG,21.09.2019,9/21/2019,21:38:17,Eldena,Empty,,21:38:17,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1200221.JPG,26.10.2019,10/26/2019,0:02:11,Eldena,Empty,,0:02:11,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160454.JPG,21.09.2019,9/21/2019,21:38:22,Eldena,Empty,,21:38:22,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1150204.JPG,01.09.2019,9/1/2019,6:12:42,Eldena,Empty,,6:12:42,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1180695.JPG,13.10.2019,10/13/2019,19:15:35,Eldena,Empty,,19:15:35,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160471.JPG,21.09.2019,9/21/2019,22:13:30,Eldena,Empty,,22:13:30,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1180807.JPG,14.10.2019,10/14/2019,2:21:21,Eldena,Empty,only wingtip to be seen,2:21:21,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160455.JPG,21.09.2019,9/21/2019,21:38:36,Eldena,Empty,,21:38:36,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160564.JPG,21.09.2019,9/21/2019,23:59:01,Eldena,Empty,,23:59:01,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1180787.JPG,14.10.2019,10/14/2019,1:02:28,Eldena,Empty,,1:02:28,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160559.JPG,21.09.2019,9/21/2019,23:52:42,Eldena,Empty,,23:52:42,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160617.JPG,22.09.2019,9/22/2019,1:34:07,Eldena,Empty,,1:34:07,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160456.JPG,21.09.2019,9/21/2019,21:38:37,Eldena,Empty,,21:38:37,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160560.JPG,21.09.2019,9/21/2019,23:54:00,Eldena,Empty,,23:54:00,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160616.JPG,22.09.2019,9/22/2019,1:34:05,Eldena,Empty,,1:34:05,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160457.JPG,21.09.2019,9/21/2019,21:48:59,Eldena,Empty,,21:48:59,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160458.JPG,21.09.2019,9/21/2019,21:49:07,Eldena,Empty,,21:49:07,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160459.JPG,21.09.2019,9/21/2019,21:53:04,Eldena,Empty,,21:53:04,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160520.JPG,21.09.2019,9/21/2019,22:58:59,Eldena,Empty,,22:58:59,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160521.JPG,21.09.2019,9/21/2019,22:59:06,Eldena,Empty,,22:59:06,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160522.JPG,21.09.2019,9/21/2019,22:59:08,Eldena,Empty,,22:59:08,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160472.JPG,21.09.2019,9/21/2019,22:14:57,Eldena,Empty,,22:14:57,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160460.JPG,21.09.2019,9/21/2019,21:53:16,Eldena,Empty,,21:53:16,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1200009.JPG,24.10.2019,10/24/2019,5:24:49,Eldena,Empty,,5:24:49,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1200220.JPG,26.10.2019,10/26/2019,0:01:11,Eldena,Empty,,0:01:11,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160461.JPG,21.09.2019,9/21/2019,21:58:39,Eldena,Empty,,21:58:39,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160462.JPG,21.09.2019,9/21/2019,22:00:55,Eldena,Empty,,22:00:55,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160547.JPG,21.09.2019,9/21/2019,23:32:11,Eldena,Empty,,23:32:11,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160473.JPG,21.09.2019,9/21/2019,22:23:15,Eldena,Empty,,22:23:15,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160548.JPG,21.09.2019,9/21/2019,23:32:24,Eldena,Empty,,23:32:24,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1220247.JPG,17.11.2019,11/17/2019,20:44:18,Eldena,Empty,,20:44:18,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1190426.JPG,21.10.2019,10/21/2019,0:08:29,Eldena,Empty,,0:08:29,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1190299.JPG,20.10.2019,10/20/2019,17:32:31,Eldena,Empty,,17:32:31,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160615.JPG,22.09.2019,9/22/2019,1:33:10,Eldena,Empty,,1:33:10,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160614.JPG,22.09.2019,9/22/2019,1:22:42,Eldena,Empty,,1:22:42,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1210970.JPG,23.11.2019,11/23/2019,17:21:55,Eldena,Empty,,17:21:55,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1190870.JPG,23.10.2019,10/23/2019,18:29:04,Eldena,Empty,,18:29:04,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160589.JPG,22.09.2019,9/22/2019,0:53:38,Eldena,Empty,,0:53:38,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1200218.JPG,25.10.2019,10/25/2019,23:59:10,Eldena,Empty,,23:59:10,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1200217.JPG,25.10.2019,10/25/2019,23:58:10,Eldena,Empty,,23:58:10,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160523.JPG,21.09.2019,9/21/2019,23:00:05,Eldena,Empty,,23:00:05,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160549.JPG,21.09.2019,9/21/2019,23:32:48,Eldena,Empty,,23:32:48,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160474.JPG,21.09.2019,9/21/2019,22:26:25,Eldena,Empty,,22:26:25,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1190417.JPG,20.10.2019,10/20/2019,23:49:09,Eldena,Empty,,23:49:09,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160524.JPG,21.09.2019,9/21/2019,23:00:09,Eldena,Empty,,23:00:09,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1140682.JPG,28.08.2019,8/28/2019,15:34:10,Eldena,Empty,,15:34:10,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1140683.JPG,28.08.2019,8/28/2019,15:35:10,Eldena,Empty,,15:35:10,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160613.JPG,22.09.2019,9/22/2019,1:21:51,Eldena,Empty,,1:21:51,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160612.JPG,22.09.2019,9/22/2019,1:21:24,Eldena,Empty,,1:21:24,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160611.JPG,22.09.2019,9/22/2019,1:20:45,Eldena,Empty,,1:20:45,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1140684.JPG,28.08.2019,8/28/2019,15:36:10,Eldena,Empty,,15:36:10,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1200216.JPG,25.10.2019,10/25/2019,23:53:51,Eldena,Empty,,23:53:51,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1140685.JPG,28.08.2019,8/28/2019,15:37:10,Eldena,Empty,,15:37:10,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1140686.JPG,28.08.2019,8/28/2019,15:38:10,Eldena,Empty,,15:38:10,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1210971.JPG,23.11.2019,11/23/2019,17:22:54,Eldena,Empty,,17:22:54,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160525.JPG,21.09.2019,9/21/2019,23:00:15,Eldena,Empty,,23:00:15,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1210413.JPG,08.11.2019,11/8/2019,2:41:22,Eldena,Empty,,2:41:22,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1200215.JPG,25.10.2019,10/25/2019,23:52:51,Eldena,Empty,,23:52:51,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160572.JPG,22.09.2019,9/22/2019,0:19:01,Eldena,Empty,,0:19:01,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1180713.JPG,13.10.2019,10/13/2019,20:55:00,Eldena,Empty,,20:55:00,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1190537.JPG,21.10.2019,10/21/2019,22:28:54,Eldena,Empty,,22:28:54,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160463.JPG,21.09.2019,9/21/2019,22:01:42,Eldena,Empty,,22:01:42,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160387.JPG,20.09.2019,9/20/2019,23:28:16,Eldena,Empty,,23:28:16,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160464.JPG,21.09.2019,9/21/2019,22:06:23,Eldena,Empty,,22:06:23,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1190860.JPG,23.10.2019,10/23/2019,2:17:36,Eldena,Empty,,2:17:36,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160388.JPG,20.09.2019,9/20/2019,23:28:19,Eldena,Empty,,23:28:19,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160526.JPG,21.09.2019,9/21/2019,23:00:18,Eldena,Empty,,23:00:18,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160527.JPG,21.09.2019,9/21/2019,23:03:38,Eldena,Empty,,23:03:38,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1000024.JPG,27.11.2019,11/27/2019,19:46:29,Eldena,Empty,,19:46:29,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160475.JPG,21.09.2019,9/21/2019,22:28:13,Eldena,Empty,,22:28:13,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1180385.JPG,08.10.2019,10/8/2019,20:58:44,Eldena,Empty,,20:58:44,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160582.JPG,22.09.2019,9/22/2019,0:32:29,Eldena,Empty,,0:32:29,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160476.JPG,21.09.2019,9/21/2019,22:28:56,Eldena,Empty,,22:28:56,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160565.JPG,22.09.2019,9/22/2019,0:07:06,Eldena,Empty,,0:07:06,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160610.JPG,22.09.2019,9/22/2019,1:19:59,Eldena,Empty,,1:19:59,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1200214.JPG,25.10.2019,10/25/2019,23:51:51,Eldena,Empty,,23:51:51,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1180694.JPG,13.10.2019,10/13/2019,19:14:35,Eldena,Empty,,19:14:35,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160609.JPG,22.09.2019,9/22/2019,1:18:56,Eldena,Empty,,1:18:56,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160465.JPG,21.09.2019,9/21/2019,22:06:48,Eldena,Empty,,22:06:48,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1200213.JPG,25.10.2019,10/25/2019,23:50:51,Eldena,Empty,,23:50:51,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160571.JPG,22.09.2019,9/22/2019,0:18:46,Eldena,Empty,,0:18:46,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1000078.JPG,28.11.2019,11/28/2019,5:39:49,Eldena,Empty,,5:17:44,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160528.JPG,21.09.2019,9/21/2019,23:05:24,Eldena,Empty,,23:05:24,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160529.JPG,21.09.2019,9/21/2019,23:06:06,Eldena,Empty,,23:06:06,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160581.JPG,22.09.2019,9/22/2019,0:31:13,Eldena,Empty,,0:31:13,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160608.JPG,22.09.2019,9/22/2019,1:18:54,Eldena,Empty,,1:18:54,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160607.JPG,22.09.2019,9/22/2019,1:18:26,Eldena,Empty,,1:18:26,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160389.JPG,20.09.2019,9/20/2019,23:28:23,Eldena,Empty,,23:28:23,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160580.JPG,22.09.2019,9/22/2019,0:26:41,Eldena,Empty,,0:26:41,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160390.JPG,20.09.2019,9/20/2019,23:28:43,Eldena,Empty,,23:28:43,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160477.JPG,21.09.2019,9/21/2019,22:28:58,Eldena,Empty,,22:28:58,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160391.JPG,20.09.2019,9/20/2019,23:29:37,Eldena,Empty,,23:29:37,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1170704.JPG,30.09.2019,9/30/2019,15:08:09,Eldena,Empty,leaf,15:08:09,unsure,     ,Empty,100,keep,1,NA,,,Empty,,NA
P1000079.JPG,28.11.2019,11/28/2019,5:40:49,Eldena,Empty,,5:17:49,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160478.JPG,21.09.2019,9/21/2019,22:29:01,Eldena,Empty,,22:29:01,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160393.JPG,20.09.2019,9/20/2019,23:41:41,Eldena,Empty,,23:41:41,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160302.JPG,19.09.2019,9/19/2019,21:17:21,Eldena,Empty,,21:17:21,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1000080.JPG,28.11.2019,11/28/2019,5:41:49,Eldena,Empty,,5:17:54,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160303.JPG,19.09.2019,9/19/2019,21:48:55,Eldena,Empty,,21:48:55,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160394.JPG,20.09.2019,9/20/2019,23:42:34,Eldena,Empty,,23:42:34,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160530.JPG,21.09.2019,9/21/2019,23:08:17,Eldena,Empty,,23:08:17,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160479.JPG,21.09.2019,9/21/2019,22:29:26,Eldena,Empty,,22:29:26,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1190841.JPG,23.10.2019,10/23/2019,0:49:16,Eldena,Empty,,0:49:16,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160304.JPG,19.09.2019,9/19/2019,22:01:46,Eldena,Empty,,22:01:46,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160305.JPG,19.09.2019,9/19/2019,22:01:49,Eldena,Empty,,22:01:49,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160306.JPG,19.09.2019,9/19/2019,22:07:14,Eldena,Empty,,22:07:14,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160395.JPG,20.09.2019,9/20/2019,23:56:21,Eldena,Empty,,23:56:21,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160307.JPG,19.09.2019,9/19/2019,22:08:40,Eldena,Empty,,22:08:40,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160396.JPG,21.09.2019,9/21/2019,0:14:56,Eldena,Empty,,0:14:56,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160308.JPG,19.09.2019,9/19/2019,22:26:27,Eldena,Empty,,22:26:27,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1190527.JPG,21.10.2019,10/21/2019,22:10:48,Eldena,Empty,,22:10:48,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1150292.JPG,19.08.2019,8/19/2019,23:04:13,Eldena,Empty,,23:04:13,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1180273.JPG,07.10.2019,10/7/2019,21:02:46,Eldena,Empty,,21:02:46,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1000081.JPG,28.11.2019,11/28/2019,5:42:49,Eldena,Empty,,5:18:00,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160579.JPG,22.09.2019,9/22/2019,0:24:20,Eldena,Empty,,0:24:20,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1000082.JPG,28.11.2019,11/28/2019,5:43:49,Eldena,Empty,,5:18:05,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1150647.JPG,22.08.2019,8/22/2019,17:07:31,Eldena,Empty,,17:07:31,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1150648.JPG,22.08.2019,8/22/2019,17:33:11,Eldena,Empty,,17:33:11,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160309.JPG,19.09.2019,9/19/2019,22:27:50,Eldena,Empty,,22:27:50,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160310.JPG,19.09.2019,9/19/2019,22:39:24,Eldena,Empty,,22:39:24,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1000083.JPG,28.11.2019,11/28/2019,5:44:49,Eldena,Empty,,5:18:09,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160480.JPG,21.09.2019,9/21/2019,22:29:49,Eldena,Empty,,22:29:49,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1190387.JPG,20.10.2019,10/20/2019,22:41:37,Eldena,Empty,,22:41:37,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160481.JPG,21.09.2019,9/21/2019,22:29:52,Eldena,Empty,,22:29:52,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160311.JPG,19.09.2019,9/19/2019,22:42:31,Eldena,Empty,,22:42:31,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1190982.JPG,24.10.2019,10/24/2019,1:51:06,Eldena,Empty,,1:51:06,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160541.JPG,21.09.2019,9/21/2019,23:26:00,Eldena,Empty,,23:26:00,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160531.JPG,21.09.2019,9/21/2019,23:08:56,Eldena,Empty,,23:08:56,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160312.JPG,19.09.2019,9/19/2019,22:43:34,Eldena,Empty,,22:43:34,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160313.JPG,19.09.2019,9/19/2019,22:47:53,Eldena,Empty,,22:47:53,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160606.JPG,22.09.2019,9/22/2019,1:16:16,Eldena,Empty,,1:16:16,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1190829.JPG,23.10.2019,10/23/2019,0:05:15,Eldena,Empty,,0:05:15,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
P1160596.JPG,22.09.2019,9/22/2019,1:04:31,Eldena,Empty,,1:04:31,      ,empty,Empty,100,keep,1,NA,,,Empty,,NA
